Electivire,75,123,67,95,85,95,0,3,0,0,0,0
Magmortar,75,95,67,125,95,83,0,0,0,3,0,0
Togekiss,85,50,95,120,115,80,0,0,0,2,1,0
Yanmega,86,76,86,116,56,95,0,2,0,0,0,0
Leafeon,65,110,130,60,65,95,0,0,2,0,0,0
Glaceon,65,60,110,130,95,65,0,0,0,2,0,0
Gliscor,75,95,125,45,75,95,0,0,2,0,0,0
Mamoswine,110,130,80,70,60,80,0,3,0,0,0,0
Porygon-Z,85,80,70,135,75,90,0,0,0,3,0,0
Gallade,68,125,65,65,115,80,0,3,0,0,0,0
Probopass,60,55,145,75,150,40,0,0,1,0,2,0
Dusknoir,45,100,135,65,135,45,0,0,1,0,2,0
Froslass,70,80,70,80,70,110,0,0,0,0,0,2
Rotom (Normal),50,50,77,95,77,91,0,0,0,1,0,1
Rotom (Heat),50,65,107,105,107,86,0,0,0,1,0,1
Rotom (Wash),50,65,107,105,107,86,0,0,0,1,0,1
Rotom (Frost),50,65,107,105,107,86,0,0,0,1,0,1
Rotom (Fan),50,65,107,105,107,86,0,0,0,1,0,1
Rotom (Mow),50,65,107,105,107,86,0,0,0,1,0,1
Uxie,75,75,130,75,130,95,0,0,2,0,1,0
Mesprit,80,105,105,105,105,80,0,1,0,1,1,0
Azelf,75,125,70,125,70,115,0,2,0,1,0,0
Dialga,100,120,120,150,100,90,0,0,0,3,0,0
Palkia,90,120,100,150,120,100,0,0,0,3,0,0
Heatran,91,90,106,130,106,77,0,0,0,3,0,0
Regigigas,110,160,110,80,110,100,0,3,0,0,0,0
Giratina (Altered),150,100,120,100,120,90,3,0,0,0,0,0
Giratina (Origin),150,120,100,120,100,90,3,0,0,0,0,0
Cresselia,120,70,120,75,130,85,0,0,0,0,3,0
Phione,80,80,80,80,80,80,1,0,0,0,0,0
Manaphy,100,100,100,100,100,100,3,0,0,0,0,0
Darkrai,70,90,90,135,90,125,0,0,0,2,0,1
Shaymin (Land),100,100,100,100,100,100,3,0,0,0,0,0
Shaymin (Sky),100,103,75,120,75,127,0,0,0,0,0,3
Arceus,120,120,120,120,120,120,3,0,0,0,0,0
Victini,100,100,100,100,100,100,3,0,0,0,0,0
Snivy,45,45,55,45,55,63,0,0,0,0,0,1
Servine,60,60,75,60,75,83,0,0,0,0,0,2
Serperior,75,75,95,75,95,113,0,0,0,0,0,3
Tepig,65,63,45,45,45,45,1,0,0,0,0,0
Pignite,90,93,55,70,55,55,0,2,0,0,0,0
Emboar,110,123,65,100,65,65,0,3,0,0,0,0
Oshawott,55,55,45,63,45,45,0,0,0,1,0,0
Dewott,75,75,60,83,60,60,0,0,0,2,0,0
Samurott,95,100,85,108,70,70,0,0,0,3,0,0
Patrat,45,55,39,35,39,42,0,1,0,0,0,0
Watchog,60,85,69,60,69,77,0,2,0,0,0,0
Lillipup,45,60,45,25,45,55,0,1,0,0,0,0
Herdier,65,80,65,35,65,60,0,2,0,0,0,0
Stoutland,85,100,90,45,90,80,0,3,0,0,0,0
Purrloin,41,50,37,50,37,66,0,0,0,0,0,1
Liepard,64,88,50,88,50,106,0,0,0,0,0,2
Pansage,50,53,48,53,48,64,0,0,0,0,0,1
Simisage,75,98,63,98,63,101,0,0,0,0,0,2
Pansear,50,53,48,53,48,64,0,0,0,0,0,1
Simisear,75,98,63,98,63,101,0,0,0,0,0,2
Panpour,50,53,48,53,48,64,0,0,0,0,0,1
Simipour,75,98,63,98,63,101,0,0,0,0,0,2
Munna,76,25,45,67,55,24,1,0,0,0,0,0
Musharna,116,55,85,107,95,29,2,0,0,0,0,0
Pidove,50,55,50,36,30,43,0,1,0,0,0,0
Tranquill,62,77,62,50,42,65,0,2,0,0,0,0
Unfezant,80,105,80,65,55,93,0,3,0,0,0,0
Blitzle,45,60,32,50,32,76,0,0,0,0,0,1
Zebstrika,75,100,63,80,63,116,0,0,0,0,0,2
Roggenrola,55,75,85,25,25,15,0,0,1,0,0,0
Boldore,70,105,105,50,40,20,0,1,1,0,0,0
Gigalith,85,135,130,60,70,25,0,3,0,0,0,0
Woobat,55,45,43,55,43,72,0,0,0,0,0,1
Swoobat,67,57,55,77,55,114,0,0,0,0,0,2
Drilbur,60,85,40,30,45,68,0,1,0,0,0,0
Excadrill,110,135,60,50,65,88,0,2,0,0,0,0
Audino,103,60,86,60,86,50,2,0,0,0,0,0
Timburr,75,80,55,25,35,35,0,1,0,0,0,0
Gurdurr,85,105,85,40,50,40,0,2,0,0,0,0
Conkeldurr,105,140,95,55,65,45,0,3,0,0,0,0
Tympole,50,50,40,50,40,64,0,0,0,0,0,1
Palpitoad,75,65,55,65,55,69,2,0,0,0,0,0
Seismitoad,105,85,75,85,75,74,3,0,0,0,0,0
Throh,120,100,85,30,85,45,2,0,0,0,0,0
Sawk,75,125,75,30,75,85,0,2,0,0,0,0
Sewaddle,45,53,70,40,60,42,0,0,1,0,0,0
Swadloon,55,63,90,50,80,42,0,0,2,0,0,0
Leavanny,75,103,80,70,70,92,0,3,0,0,0,0
Venipede,30,45,59,30,39,57,0,0,1,0,0,0
Whirlipede,40,55,99,40,79,47,0,0,2,0,0,0
Scolipede,60,90,89,55,69,112,0,0,0,0,0,3
Cottonee,40,27,60,37,50,66,0,0,0,0,0,1
Whimsicott,60,67,85,77,75,116,0,0,0,0,0,2
Petilil,45,35,50,70,50,30,0,0,0,1,0,0
Lilligant,70,60,75,110,75,90,0,0,0,2,0,0
Basculin,70,92,65,80,55,98,0,0,0,0,0,2
Sandile,50,72,35,35,35,65,0,1,0,0,0,0
Krokorok,60,82,45,45,45,74,0,2,0,0,0,0
Krookodile,95,117,70,65,70,92,0,3,0,0,0,0
Darumaka,70,90,45,15,45,50,0,1,0,0,0,0
Darmanitan (Standard),105,140,55,30,55,95,0,2,0,0,0,0
Darmanitan (Zen),105,30,105,140,105,55,0,0,0,2,0,0
Maractus,75,86,67,106,67,60,0,0,0,2,0,0
Dwebble,50,65,85,35,35,55,0,0,1,0,0,0
Crustle,70,95,125,65,75,45,0,0,2,0,0,0
Scraggy,50,75,70,35,70,48,0,1,0,0,0,0
Scrafty,65,90,115,45,115,58,0,0,1,0,1,0
Sigilyph,72,58,80,103,80,97,0,0,0,2,0,0
Yamask,38,30,85,55,65,30,0,0,1,0,0,0
Cofagrigus,58,50,145,95,105,30,0,0,2,0,0,0
Tirtouga,54,78,103,53,45,22,0,0,1,0,0,0
Carracosta,74,108,133,83,65,32,0,0,2,0,0,0
Archen,55,112,45,74,45,70,0,1,0,0,0,0
Archeops,75,140,65,112,65,110,0,2,0,0,0,0
Trubbish,50,50,62,40,62,65,0,0,0,0,0,1
Garbodor,80,95,82,60,82,75,0,2,0,0,0,0
Zorua,40,65,40,80,40,65,0,0,0,1,0,0
Zoroark,60,105,60,120,60,105,0,0,0,2,0,0
Minccino,55,50,40,40,40,75,0,0,0,0,0,1
Cinccino,75,95,60,65,60,115,0,0,0,0,0,2
Gothita,45,30,50,55,65,45,0,0,0,0,1,0
Gothorita,60,45,70,75,85,55,0,0,0,0,2,0
Gothitelle,70,55,95,95,110,65,0,0,0,0,3,0
Solosis,45,30,40,105,50,20,0,0,0,1,0,0
Duosion,65,40,50,125,60,30,0,0,0,2,0,0
Reuniclus,110,65,75,125,85,30,0,0,0,3,0,0
Ducklett,62,44,50,44,50,55,1,0,0,0,0,0
Swanna,75,87,63,87,63,98,0,0,0,0,0,2
Vanillite,36,50,50,65,60,44,0,0,0,1,0,0
Vanillish,51,65,65,80,75,59,0,0,0,2,0,0
Vanilluxe,71,95,85,110,95,79,0,0,0,3,0,0
Deerling,60,60,50,40,50,75,0,0,0,0,0,1
Sawsbuck,80,100,70,60,70,95,0,2,0,0,0,0
Emolga,55,75,60,75,60,103,0,0,0,0,0,2
Karrablast,50,75,45,40,45,60,0,1,0,0,0,0
Escavalier,70,135,105,60,105,20,0,2,0,0,0,0
Foongus,69,55,45,55,55,15,1,0,0,0,0,0
Amoonguss,114,85,70,85,80,30,2,0,0,0,0,0
Frillish,55,40,50,65,85,40,0,0,0,0,1,0
Jellicent,100,60,70,85,105,60,0,0,0,0,2,0
Alomomola,165,75,80,40,45,65,2,0,0,0,0,0
Joltik,50,47,50,57,50,65,0,0,0,0,0,1
Galvantula,70,77,60,97,60,108,0,0,0,0,0,2
Ferroseed,44,50,91,24,86,10,0,0,1,0,0,0
Ferrothorn,74,94,131,54,116,20,0,0,2,0,0,0
Klink,40,55,70,45,60,30,0,0,1,0,0,0
Klang,60,80,95,70,85,50,0,0,2,0,0,0
Klinklang,60,100,115,70,85,90,0,0,3,0,0,0
Tynamo,35,55,40,45,40,60,0,0,0,0,0,1
Eelektrik,65,85,70,75,70,40,0,2,0,0,0,0
Eelektross,85,115,80,105,80,50,0,3,0,0,0,0
Elgyem,55,55,55,85,55,30,0,0,0,1,0,0
Beheeyem,75,75,75,125,95,40,0,0,0,2,0,0
Litwick,50,30,55,65,55,20,0,0,0,1,0,0
Lampent,60,40,60,95,60,55,0,0,0,2,0,0
Chandelure,60,55,90,145,90,80,0,0,0,3,0,0
Axew,46,87,60,30,40,57,0,1,0,0,0,0
Fraxure,66,117,70,40,50,67,0,2,0,0,0,0
Haxorus,76,147,90,60,70,97,0,3,0,0,0,0
Cubchoo,55,70,40,60,40,40,0,1,0,0,0,0
Beartic,95,110,80,70,80,50,0,2,0,0,0,0
Cryogonal,70,50,30,95,135,105,0,0,0,0,2,0
Shelmet,50,40,85,40,65,25,0,0,1,0,0,0
Accelgor,80,70,40,100,60,145,0,0,0,0,0,2
Stunfisk,109,66,84,81,99,32,2,0,0,0,0,0
Mienfoo,45,85,50,55,50,65,0,1,0,0,0,0
Mienshao,65,125,60,95,60,105,0,2,0,0,0,0
Druddigon,77,120,90,60,90,48,0,2,0,0,0,0
Golett,59,74,50,35,50,35,0,1,0,0,0,0
Golurk,89,124,80,55,80,55,0,2,0,0,0,0
Pawniard,45,85,70,40,40,60,0,1,0,0,0,0
Bisharp,65,125,100,60,70,70,0,2,0,0,0,0
Bouffalant,95,110,95,40,95,55,0,2,0,0,0,0
Rufflet,70,83,50,37,50,60,0,1,0,0,0,0
Braviary,100,123,75,57,75,80,0,2,0,0,0,0
Vullaby,70,55,75,45,65,60,0,0,1,0,0,0
Mandibuzz,110,65,105,55,95,80,0,0,0,2,0,0
Heatmor,85,97,66,105,66,65,0,0,0,2,0,0
Durant,58,109,112,48,48,109,0,0,2,0,0,0
Deino,52,65,50,45,50,38,0,1,0,0,0,0
Zweilous,72,85,70,65,70,58,0,2,0,0,0,0
Hydreigon,92,105,90,125,90,98,0,0,0,3,0,0
Larvesta,55,85,55,50,55,60,0,1,0,0,0,0
Volcarona,85,60,65,135,105,100,0,0,0,3,0,0
Cobalion,91,90,129,90,72,108,0,0,3,0,0,0
Terrakion,91,129,90,72,90,108,0,3,0,0,0,0
Virizion,91,90,72,90,129,108,0,0,0,0,3,0
Tornadus (Incarnate),79,115,70,125,80,111,0,3,0,0,0,0
Tornadus (Therian),79,100,80,110,90,121,0,0,0,0,0,3
Thundurus (Incarnate),79,115,70,125,80,111,0,3,0,0,0,0
Thundurus (Therian),79,105,70,145,80,101,0,0,0,3,0,0
Reshiram,100,120,100,150,120,90,0,0,0,3,0,0
Zekrom,100,150,120,120,100,90,0,3,0,0,0,0
Landorus (Incarnate),89,125,90,115,80,101,0,0,0,3,0,0
Landorus (Therian),89,145,90,105,80,91,0,3,0,0,0,0
Kyurem,125,130,90,130,90,95,1,1,0,1,0,0
Kyurem (Black),125,170,100,120,90,95,0,3,0,0,0,0
Kyurem (White),125,120,90,170,100,95,0,0,0,3,0,0
Keldeo,91,72,90,129,90,108,0,0,0,3,0,0
Meloetta (Aria),100,77,77,128,128,90,0,0,0,1,1,1
Meloetta (Pirouette),100,128,90,77,77,128,0,1,1,0,0,1
Genesect,71,120,95,120,95,99,0,1,0,1,0,1
